report_id,wellbore_id,pdf_name,tables_json
609,15/9-F-11 T2,15_9_F_11_T2_2013_05_04.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4464"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.1"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""4185.2"", ""Depth mTVD"": ""3043.5"", ""Inclination (dega)"": ""3"", ""Azimuth (dega)"": ""70.68"", ""Comment"": null}, {""Depth mMD"": ""4225.4"", ""Depth mTVD"": ""3077.9"", ""Inclination (dega)"": ""28.91"", ""Azimuth (dega)"": ""69.74"", ""Comment"": null}, {""Depth mMD"": ""4265.4"", ""Depth mTVD"": ""3113.5"", ""Inclination (dega)"": ""25.23"", ""Azimuth (dega)"": ""69.44"", ""Comment"": null}, {""Depth mMD"": ""4305.8"", ""Depth mTVD"": ""3150.7"", ""Inclination (dega)"": ""20.59"", ""Azimuth (dega)"": ""71.45"", ""Comment"": null}, {""Depth mMD"": ""4346.1"", ""Depth mTVD"": ""3189"", ""Inclination (dega)"": ""16.1"", ""Azimuth (dega)"": ""72.9"", ""Comment"": null}, {""Depth mMD"": ""4386.3"", ""Depth mTVD"": ""3227.8"", ""Inclination (dega)"": ""13.88"", ""Azimuth (dega)"": ""71.6"", ""Comment"": null}, {""Depth mMD"": ""4426.9"", ""Depth mTVD"": ""3267.2"", ""Inclination (dega)"": ""13.86"", ""Azimuth (dega)"": ""70.44"", ""Comment"": null}, {""Depth mMD"": ""4467.3"", ""Depth mTVD"": ""3306.5"", ""Inclination (dega)"": ""13.84"", ""Azimuth (dega)"": ""69.45"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""4162"", ""End Depth mMD"": ""4350"", ""Start Depth mTVD"": ""3024"", ""End Depth mTVD"": ""3192.5"", ""Shows Description"": null, ""Lithology Description"": ""Predominantly organic rich dark grey black claystone with tr aces of marl""}, {""Start Depth mMD"": ""4350"", ""End Depth mMD"": ""4390"", ""Start Depth mTVD"": ""3192.5"", ""End Depth mTVD"": ""3231.1"", ""Shows Description"": null, ""Lithology Description"": ""Predominantly siltstone with traces of silty sandstone""}, {""Start Depth mMD"": ""4390"", ""End Depth mMD"": ""4464"", ""Start Depth mTVD"": ""3231.1"", ""End Depth mTVD"": ""3303"", ""Shows Description"": null, ""Lithology Description"": ""Silty sandstone with minor siltstone""}, {""Start Depth mMD"": ""41"", ""End Depth mMD"": ""4414"", ""Start Depth mTVD"": ""0"", ""End Depth mTVD"": ""0"", ""Shows Description"": ""Oil show: br yelsh fluor, br wh solv cut, slw diff wh stks, wk crm br yelsh cut fluor, slow diff solv cut, tn br yel res rng"", ""Lithology Description"": null}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4156"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3018.8"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.05"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""9198"", ""C2 (ppm)"": ""232"", ""C3 (ppm)"": ""75"", ""IC4 (ppm)"": ""1"", ""IC5 (ppm)"": ""5""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4163"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3025.3"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".75"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""6354"", ""C2 (ppm)"": ""178"", ""C3 (ppm)"": ""65"", ""IC4 (ppm)"": ""10"", ""IC5 (ppm)"": ""5""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4174"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3034.3"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".74"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""6245"", ""C2 (ppm)"": ""180"", ""C3 (ppm)"": ""69"", ""IC4 (ppm)"": ""10"", ""IC5 (ppm)"": ""6""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4187"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3045"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.02"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""8712"", ""C2 (ppm)"": ""258"", ""C3 (ppm)"": ""108"", ""IC4 (ppm)"": ""16"", ""IC5 (ppm)"": ""9""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4197"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3053.6"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.21"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""10396"", ""C2 (ppm)"": ""313"", ""C3 (ppm)"": ""137"", ""IC4 (ppm)"": ""19"", ""IC5 (ppm)"": ""1""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4234"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3084.7"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""2.22"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""21077"", ""C2 (ppm)"": ""318"", ""C3 (ppm)"": ""119"", ""IC4 (ppm)"": ""15"", ""IC5 (ppm)"": ""10""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4329"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3171.8"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".7"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""5703"", ""C2 (ppm)"": ""223"", ""C3 (ppm)"": ""98"", ""IC4 (ppm)"": ""9"", ""IC5 (ppm)"": ""8""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4398"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3239.2"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.55"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""12656"", ""C2 (ppm)"": ""708"", ""C3 (ppm)"": ""298"", ""IC4 (ppm)"": ""24"", ""IC5 (ppm)"": ""14""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4420"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3259.5"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.43"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""11684"", ""C2 (ppm)"": ""687"", ""C3 (ppm)"": ""281"", ""IC4 (ppm)"": ""2"", ""IC5 (ppm)"": ""13""}]}"
610,15/9-F-11 T2,15_9_F_11_T2_2013_05_05.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4562"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.09"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""4507.9"", ""Depth mTVD"": ""3345.8"", ""Inclination (dega)"": ""14.43"", ""Azimuth (dega)"": ""67.69"", ""Comment"": null}, {""Depth mMD"": ""4547.6"", ""Depth mTVD"": ""3384.3"", ""Inclination (dega)"": ""14.42"", ""Azimuth (dega)"": ""63.56"", ""Comment"": null}], ""Stratigraphic Information"": [{""Depth to Top of Formation mMD"": ""4335"", ""Depth to Top of Formation mTVD"": ""3178"", ""Description"": ""Heather Fm""}, {""Depth to Top of Formation mMD"": ""4393"", ""Depth to Top of Formation mTVD"": ""3234"", ""Description"": ""Hugin Fm""}], ""Lithology Information"": [{""Start Depth mMD"": ""4464"", ""End Depth mMD"": ""4562"", ""Start Depth mTVD"": ""3303"", ""End Depth mTVD"": ""3398"", ""Shows Description"": null, ""Lithology Description"": ""Silty sandstone with minor siltston e""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""49"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3337.2"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".52"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""4275"", ""C2 (ppm)"": ""174"", ""C3 (ppm)"": ""49"", ""IC4 (ppm)"": ""3"", ""IC5 (ppm)"": ""2""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""4507"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""3344.9"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".35"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""2614"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""40"", ""IC4 (ppm)"": ""0"", ""IC5 (ppm)"": ""2""}]}"
611,15/9-F-11 T2,15_9_F_11_T2_2013_05_06.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4562"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.09"", ""Reading"": ""estimated""}], ""Log Information"": [{""Run No"": ""103"", ""Service Company"": ""Baker Hughes Inteq"", ""Depth Top mMD"": ""2577"", ""Depth Bottom mTVD"": ""3279"", ""Tool"": ""COP - OnTrak - ORD - CCN - TesTrak - SO U"", ""BHST (degC)"": ""-999.99""}]}"
612,15/9-F-11 T2,15_9_F_11_T2_2013_05_07.pdf,"{""Bit Record"": [{""Run No."": ""1"", ""Bit Size"": ""8.5 in"", ""Bit Type"": ""QD606F X"", ""IADC Code"": ""M323"", ""Manufacturer"": ""Hughes Christense n"", ""Hrs Drilled"": ""112.7"", ""Start mMD"": ""2577"", ""End mMD"": ""2577"", ""Hole Made (last 24H)"": null, ""Hours Drilled (last 24H)"": null, ""Form ROP"": ""17.6"", ""Total ROP"": ""17.6"", ""Total Hole Made"": ""1985"", ""Total Hrs Drilled"": ""112.7""}, {""Run No."": ""12"", ""Bit Size"": ""8.5 in"", ""Bit Type"": ""RC347"", ""IADC Code"": ""347"", ""Manufacturer"": ""Hughes Christense n"", ""Hrs Drilled"": null, ""Start mMD"": ""4562"", ""End mMD"": ""4562"", ""Hole Made (last 24H)"": null, ""Hours Drilled (last 24H)"": null, ""Form ROP"": null, ""Total ROP"": null, ""Total Hole Made"": null, ""Total Hrs Drilled"": null}], ""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4562"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.09"", ""Reading"": ""estimated""}]}"
613,15/9-F-11 T2,15_9_F_11_T2_2013_05_08.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4562"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.09"", ""Reading"": ""estimated""}], ""Log Information"": [{""Run No"": ""1"", ""Service Company"": ""Schlumberger"", ""Depth Top mMD"": ""4530"", ""Depth Bottom mTVD"": ""627"", ""Tool"": ""VSI4 - Schlumberger"", ""BHST (degC)"": ""-999.99""}]}"
614,15/9-F-11 T2,15_9_F_11_T2_2013_05_09.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4562"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.09"", ""Reading"": ""estimated""}]}"
615,15/9-F-11 T2,15_9_F_11_T2_2013_05_10.pdf,{}
616,15/9-F-11 T2,15_9_F_11_T2_2013_05_11.pdf,{}
617,15/9-F-11 T2,15_9_F_11_T2_2013_05_12.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2600"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": "".78"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4146"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.29"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""4562"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.09"", ""Reading"": ""estimated""}]}"
618,15/9-F-11 T2,15_9_F_11_T2_2013_05_13.pdf,{}
619,15/9-F-11 T2,15_9_F_11_T2_2013_05_14.pdf,"{""Bit Record"": [{""Run No."": ""13"", ""Bit Size"": ""8.5 in"", ""Bit Type"": ""TD406X"", ""IADC Code"": null, ""Manufacturer"": ""Hughes Christense n"", ""Hrs Drilled"": ""2.8"", ""Start mMD"": ""2586"", ""End mMD"": ""2586"", ""Hole Made (last 24H)"": null, ""Hours Drilled (last 24H)"": null, ""Form ROP"": ""10.4"", ""Total ROP"": ""10.4"", ""Total Hole Made"": ""29"", ""Total Hrs Drilled"": ""2.8""}]}"
620,15/9-F-11 T2,15_9_F_11_T2_2013_05_15.pdf,{}
621,15/9-F-12,15_9_F_12_2007_06_14.pdf,{}
622,15/9-F-12,15_9_F_12_2007_06_15.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""258"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""0"", ""Depth mTVD"": ""0"", ""Inclination (dega)"": ""0"", ""Azimuth (dega)"": ""45"", ""Comment"": null}, {""Depth mMD"": ""141.7"", ""Depth mTVD"": ""141.7"", ""Inclination (dega)"": "".35"", ""Azimuth (dega)"": ""248.65"", ""Comment"": null}, {""Depth mMD"": ""154.9"", ""Depth mTVD"": ""154.9"", ""Inclination (dega)"": "".17"", ""Azimuth (dega)"": ""272.11"", ""Comment"": null}, {""Depth mMD"": ""166.3"", ""Depth mTVD"": ""166.3"", ""Inclination (dega)"": "".28"", ""Azimuth (dega)"": ""186.86"", ""Comment"": null}, {""Depth mMD"": ""183"", ""Depth mTVD"": ""183"", ""Inclination (dega)"": "".15"", ""Azimuth (dega)"": ""113.64"", ""Comment"": null}, {""Depth mMD"": ""195.2"", ""Depth mTVD"": ""195.2"", ""Inclination (dega)"": "".15"", ""Azimuth (dega)"": ""195.09"", ""Comment"": null}, {""Depth mMD"": ""207.4"", ""Depth mTVD"": ""207.4"", ""Inclination (dega)"": "".12"", ""Azimuth (dega)"": ""20.76"", ""Comment"": null}, {""Depth mMD"": ""222.5"", ""Depth mTVD"": ""222.5"", ""Inclination (dega)"": "".09"", ""Azimuth (dega)"": ""153.9"", ""Comment"": null}, {""Depth mMD"": ""235.7"", ""Depth mTVD"": ""235.7"", ""Inclination (dega)"": "".15"", ""Azimuth (dega)"": ""162.53"", ""Comment"": null}, {""Depth mMD"": ""242.7"", ""Depth mTVD"": ""242.7"", ""Inclination (dega)"": "".13"", ""Azimuth (dega)"": ""137"", ""Comment"": null}]}"
623,15/9-F-12,15_9_F_12_2007_06_16.pdf,"{""Bit Record"": [{""Run No."": ""1"", ""Bit Size"": ""36 in"", ""Bit Type"": ""HOLEOPEN"", ""IADC Code"": ""435X"", ""Manufacturer"": ""Smith Red Baro n"", ""Hrs Drilled"": ""1.6"", ""Start mMD"": ""250"", ""End mMD"": ""250"", ""Hole Made (last 24H)"": null, ""Hours Drilled (last 24H)"": null, ""Form ROP"": ""5"", ""Total ROP"": ""5"", ""Total Hole Made"": ""8"", ""Total Hrs Drilled"": ""1.6""}, {""Run No."": ""1"", ""Bit Size"": ""17.5 in"", ""Bit Type"": ""GS03BDODGVC PD"", ""IADC Code"": ""415X"", ""Manufacturer"": ""Smith International"", ""Hrs Drilled"": ""1.6"", ""Start mMD"": ""250"", ""End mMD"": ""250"", ""Hole Made (last 24H)"": null, ""Hours Drilled (last 24H)"": null, ""Form ROP"": ""5"", ""Total ROP"": ""5"", ""Total Hole Made"": ""8"", ""Total Hrs Drilled"": ""1.6""}], ""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""258"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}]}"
624,15/9-F-12,15_9_F_12_2007_06_17.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""258"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}], ""Casing Liner Tubing"": [{""start_time"": ""01:45"", ""end_time"": ""14:15"", ""type_of_pipe"": ""Casing"", ""casing_type"": ""Top"", ""outside_diameter_in"": ""30"", ""inside_diameter_in"": null, ""weight_lbm_ft"": ""456.6"", ""grade"": ""X-65"", ""connection"": ""ABB RL-4HC"", ""length_m"": ""25.4"", ""top_mmd"": ""140"", ""bottom_mmd"": ""165.4"", ""description"": ""36\"" hole opener BHA"", ""comment"": null}, {""start_time"": ""01:45"", ""end_time"": ""14:15"", ""type_of_pipe"": ""Casing"", ""casing_type"": ""Top"", ""outside_diameter_in"": ""30"", ""inside_diameter_in"": ""28"", ""weight_lbm_ft"": ""309.7"", ""grade"": ""X-52"", ""connection"": ""ABB ST-2 FB"", ""length_m"": ""85.6"", ""top_mmd"": ""165.4"", ""bottom_mmd"": ""251"", ""description"": ""36\"" hole opener BHA"", ""comment"": null}]}"
625,15/9-F-12,15_9_F_12_2007_06_18.pdf,{}
626,15/9-F-12,15_9_F_12_2007_06_19.pdf,{}
627,15/9-F-12,15_9_F_12_2007_06_20.pdf,{}
628,15/9-F-12,15_9_F_12_2007_06_21.pdf,{}
629,15/9-F-12,15_9_F_12_2007_06_22.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""261"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}], ""Lithology Information"": [{""Start Depth mMD"": ""258.4"", ""End Depth mMD"": ""261.4"", ""Start Depth mTVD"": ""258.4"", ""End Depth mTVD"": ""261.4"", ""Shows Description"": null, ""Lithology Description"": ""Interbedded Sand and Siltstone.""}]}"
630,15/9-F-12,15_9_F_12_2007_06_23.pdf,"{""Bit Record"": [{""Run No."": ""2"", ""Bit Size"": ""12.25 in"", ""Bit Type"": ""HP21G"", ""IADC Code"": ""217"", ""Manufacturer"": ""REED"", ""Hrs Drilled"": ""3"", ""Start mMD"": ""250"", ""End mMD"": ""250"", ""Hole Made (last 24H)"": null, ""Hours Drilled (last 24H)"": null, ""Form ROP"": ""6.2"", ""Total ROP"": null, ""Total Hole Made"": null, ""Total Hrs Drilled"": null}], ""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""261"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}]}"
631,15/9-F-12,15_9_F_12_2007_06_24.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""261"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}]}"
632,15/9-F-12,15_9_F_12_2007_06_25.pdf,{}
633,15/9-F-12,15_9_F_12_2007_06_26.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""525"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""320.9"", ""Depth mTVD"": ""320.9"", ""Inclination (dega)"": "".53"", ""Azimuth (dega)"": ""81.79"", ""Comment"": null}, {""Depth mMD"": ""360.3"", ""Depth mTVD"": ""360.3"", ""Inclination (dega)"": "".47"", ""Azimuth (dega)"": ""80.36"", ""Comment"": null}, {""Depth mMD"": ""400"", ""Depth mTVD"": ""400"", ""Inclination (dega)"": "".46"", ""Azimuth (dega)"": ""85.96"", ""Comment"": null}, {""Depth mMD"": ""440.8"", ""Depth mTVD"": ""440.7"", ""Inclination (dega)"": "".52"", ""Azimuth (dega)"": ""89.81"", ""Comment"": null}, {""Depth mMD"": ""481.6"", ""Depth mTVD"": ""481.6"", ""Inclination (dega)"": "".49"", ""Azimuth (dega)"": ""98.01"", ""Comment"": null}, {""Depth mMD"": ""522.5"", ""Depth mTVD"": ""522.5"", ""Inclination (dega)"": "".53"", ""Azimuth (dega)"": ""99.53"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""261"", ""End Depth mMD"": ""490"", ""Start Depth mTVD"": ""261"", ""End Depth mTVD"": ""490"", ""Shows Description"": null, ""Lithology Description"": ""Claystone with minor interbedded sandston e""}]}"
634,15/9-F-12,15_9_F_12_2007_06_27.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""618"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}], ""Lithology Information"": [{""Start Depth mMD"": ""490"", ""End Depth mMD"": ""600"", ""Start Depth mTVD"": ""490"", ""End Depth mTVD"": ""600"", ""Shows Description"": null, ""Lithology Description"": ""Claystone with minor siltstone interbed s""}]}"
