report_id,wellbore_id,pdf_name,page_number,row_index,Time,Depth mMD,Depth TVD,Equ Mud Weight (g/cm3),Reading
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,1,00:00,226,,1.03,estimated
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,1,00:00,1378,,1.03,estimated
928,15/9-F-15,15_9_F_15_2007_12_27.pdf,2,1,00:00,1378,,1.03,estimated
929,15/9-F-15,15_9_F_15_2007_12_28.pdf,2,1,00:00,1378,,1.03,estimated
930,15/9-F-15,15_9_F_15_2007_12_29.pdf,2,1,00:00,1378,,1.03,estimated
931,15/9-F-15,15_9_F_15_2007_12_30.pdf,2,1,00:00,1378,,1.03,estimated
933,15/9-F-15,15_9_F_15_2008_09_07.pdf,1,1,00:00,1378,,1.03,estimated
934,15/9-F-15,15_9_F_15_2008_09_08.pdf,2,1,00:00,1378,,1.03,estimated
939,15/9-F-15,15_9_F_15_2008_09_20.pdf,2,1,00:00,1381,,.99,estimated
940,15/9-F-15,15_9_F_15_2008_09_21.pdf,2,1,00:00,1381,,.99,estimated
948,15/9-F-15,15_9_F_15_2008_09_29.pdf,1,1,00:00,2536,,1.2,estimated
950,15/9-F-15,15_9_F_15_2008_10_01.pdf,1,1,00:00,2536,,1.2,estimated
956,15/9-F-15,15_9_F_15_2008_11_11.pdf,1,1,00:00,2536,,1,estimated
957,15/9-F-15,15_9_F_15_2008_11_12.pdf,1,1,00:00,2536,,1,estimated
961,15/9-F-15,15_9_F_15_2008_11_16.pdf,1,1,00:00,2882,,1,estimated
966,15/9-F-15,15_9_F_15_2008_11_21.pdf,1,1,00:00,3670,,1.15,estimated
969,15/9-F-15,15_9_F_15_2008_11_24.pdf,1,1,00:00,3670,,1.15,estimated
970,15/9-F-15,15_9_F_15_2008_11_25.pdf,1,1,00:00,3670,,1.15,estimated
973,15/9-F-15,15_9_F_15_2008_11_28.pdf,1,1,00:00,4090,,1.14,estimated
974,15/9-F-15,15_9_F_15_2008_11_29.pdf,1,1,00:00,4090,,1.14,estimated
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,1,00:00,1830,,1,estimated
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,1,00:00,2135,,1,estimated
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,1,00:00,2474,,1,estimated
993,15/9-F-15 A,15_9_F_15_A_2008_12_16.pdf,2,1,00:00,2591,,1,estimated
1000,15/9-F-15 A,15_9_F_15_A_2008_12_23.pdf,2,1,00:00,2591,,1,estimated
