report_id,wellbore_id,pdf_name,page_number,row_index,Depth mMD,Depth mTVD,Inclination (dega),Azimuth (dega),Comment
663,15/9-F-12,15_9_F_12_2007_07_26.pdf,2,4,2253.1,2174.1,9.12,194.63,
663,15/9-F-12,15_9_F_12_2007_07_26.pdf,2,5,2292.6,2213,10.2,176.3,
663,15/9-F-12,15_9_F_12_2007_07_26.pdf,2,6,2333.7,2253.4,11.11,160.73,
663,15/9-F-12,15_9_F_12_2007_07_26.pdf,2,7,2372.2,2291.1,12.74,151.46,
664,15/9-F-12,15_9_F_12_2007_07_27.pdf,2,1,2412.6,2330.3,15.33,142.93,
664,15/9-F-12,15_9_F_12_2007_07_27.pdf,2,2,2454.3,2370.4,17.21,135.97,
667,15/9-F-12,15_9_F_12_2007_07_30.pdf,2,1,2493.7,2407.8,19.27,129.52,
667,15/9-F-12,15_9_F_12_2007_07_30.pdf,2,2,2536.1,2447.5,20.86,125.56,
680,15/9-F-12,15_9_F_12_2007_08_12.pdf,2,1,2577,2486,2,125.92,
681,15/9-F-12,15_9_F_12_2007_08_13.pdf,2,1,2617.9,2523.2,26.64,124.65,
681,15/9-F-12,15_9_F_12_2007_08_13.pdf,2,2,2658.3,2558.6,30.86,121.61,
681,15/9-F-12,15_9_F_12_2007_08_13.pdf,2,3,2699.1,2593.2,33.41,117.41,
682,15/9-F-12,15_9_F_12_2007_08_14.pdf,2,1,2738.8,2625.7,36.82,115.77,
682,15/9-F-12,15_9_F_12_2007_08_14.pdf,2,2,2779.3,2657,41.55,113.83,
682,15/9-F-12,15_9_F_12_2007_08_14.pdf,2,3,2820,2686.5,45.63,112.36,
683,15/9-F-12,15_9_F_12_2007_08_15.pdf,2,1,2860,2713.5,49.5,108.88,
683,15/9-F-12,15_9_F_12_2007_08_15.pdf,2,2,2900.5,2739.1,52.08,104.36,
683,15/9-F-12,15_9_F_12_2007_08_15.pdf,2,3,2939.7,2762.8,53.78,102.53,
684,15/9-F-12,15_9_F_12_2007_08_16.pdf,2,1,2980.3,2786.5,54.65,103.04,
685,15/9-F-12,15_9_F_12_2007_08_17.pdf,2,1,3008.6,2802.8,55.25,103.4,
685,15/9-F-12,15_9_F_12_2007_08_17.pdf,2,2,3060.6,2832.6,54.85,99.95,
686,15/9-F-12,15_9_F_12_2007_08_18.pdf,2,1,3081.3,2844.5,54.36,97.21,
691,15/9-F-12,15_9_F_12_2007_08_23.pdf,2,1,3136.6,2877,53.7,95.71,
691,15/9-F-12,15_9_F_12_2007_08_23.pdf,2,2,3172.5,2898.3,53.76,98.14,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,1,3216.4,2924.1,53.72,101.3,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,2,3257.1,2948.4,53.2,103.39,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,3,3297.4,2972.5,53.67,105.77,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,4,3337.6,2996.5,52.96,107.03,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,5,3375.4,3019.3,52.87,106.59,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,6,3416.6,3044.1,53,107.02,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,7,3456.2,3068,52.83,106.74,
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,8,3495.5,3091.8,52.73,105.59,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,1,196.8,196.8,.29,327.63,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,2,209,209,.27,334.05,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,3,233.3,233.3,.44,24.15,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,4,259.5,259.5,1.14,52.89,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,5,299.6,299.6,2.11,57.9,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,6,340.3,340.3,1,58.25,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,7,380.8,380.7,2.9,86.12,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,8,420.3,420.1,5.1,84.8,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,9,460.2,459.9,4.05,80.32,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,10,500.5,500.1,4.05,56.67,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,11,541,540.6,2.73,33.21,
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,12,581.3,580.8,1.41,351.99,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,1,1025.1,1024.6,.26,98.68,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,2,1065.7,1065.2,.18,168.91,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,3,622.1,621.6,.26,105.98,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,4,662.2,661.7,.18,21.34,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,5,702.6,702.1,.18,29.87,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,6,742.7,742.2,.18,91.39,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,7,783.1,782.6,.18,130.06,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,8,823.5,823,.35,124.44,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,9,864.1,863.6,.79,154.67,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,10,891.5,891,.27,151.83,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,11,944.5,944,.18,196.24,
801,15/9-F-14,15_9_F_14_2007_12_08.pdf,2,12,984.9,984.4,.35,135.16,
812,15/9-F-14,15_9_F_14_2008_05_12.pdf,2,1,1065.7,1064.3,.18,168.91,
812,15/9-F-14,15_9_F_14_2008_05_12.pdf,2,2,1096.5,1095.1,.23,241.47,
812,15/9-F-14,15_9_F_14_2008_05_12.pdf,2,3,1177.3,1175.9,.1,23.17,
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,1,1257.8,1256.4,.06,180.93,
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,2,1337.3,1336.8,.08,79.48,
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,3,1418.3,1417.8,.1,181.35,
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,4,1500.8,1500.3,.1,243.88,
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,5,1581.1,1580.6,.1,138,
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,6,1662.1,1661.6,.08,140.33,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,1,1581.1,1580.6,.1,138,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,2,1662.1,1661.6,.08,140.33,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,3,1742,1741.5,.1,232.58,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,4,1823.1,1822.6,.13,208.12,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,5,1903.1,1902.6,.1,52.44,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,6,1984.5,1984.1,.09,83.07,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,7,2065.9,2065.5,.09,126.97,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,8,2146.2,2145.7,2.38,12.69,
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,9,2186.3,2185.7,5.6,18.72,
815,15/9-F-14,15_9_F_14_2008_05_15.pdf,2,1,2227.5,2225.6,8.6,20.27,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,1,2307.3,2305.4,8.87,23.3,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,2,2343,2340.6,10.85,28.36,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,3,2383.3,2380.1,13.12,29.73,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,4,2424.3,2419.8,15.71,30.19,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,5,2464.6,2458.3,17.84,34.46,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,6,2505.1,2496.6,20.44,44.86,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,7,2545.5,2533.9,25,52.09,
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,8,2586,2569.9,29.41,57.69,
824,15/9-F-14,15_9_F_14_2008_05_24.pdf,2,1,2626.4,2604.4,33.11,55.23,
824,15/9-F-14,15_9_F_14_2008_05_24.pdf,2,2,2673.9,2643.2,37.39,54.82,
824,15/9-F-14,15_9_F_14_2008_05_24.pdf,2,3,2707,2669,39.85,55.29,
824,15/9-F-14,15_9_F_14_2008_05_24.pdf,2,4,2747.2,2699.8,40.19,55.74,
824,15/9-F-14,15_9_F_14_2008_05_24.pdf,2,5,2788,2731,40.19,55.74,
842,15/9-F-14,15_9_F_14_2008_06_11.pdf,2,1,2790.4,2733.6,39.56,54.98,
842,15/9-F-14,15_9_F_14_2008_06_11.pdf,2,2,2830.8,2763.7,40.36,57.3,
843,15/9-F-14,15_9_F_14_2008_06_12.pdf,2,1,2870.9,2791.2,49.28,59.12,
843,15/9-F-14,15_9_F_14_2008_06_12.pdf,2,2,2911.5,2816.4,54.4,59.01,
843,15/9-F-14,15_9_F_14_2008_06_12.pdf,2,3,2950.8,2837.6,60.08,58.76,
843,15/9-F-14,15_9_F_14_2008_06_12.pdf,2,4,2991.5,2856.6,64.34,59.52,
843,15/9-F-14,15_9_F_14_2008_06_12.pdf,2,5,3032.2,2873.4,66.85,65.62,
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,1,3072.8,2888.5,69.7,71.1,
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,2,3112.4,2901.5,71.9,73.97,
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,3,3153.5,2913.3,74.71,74.92,
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,4,3193.7,2922.9,77.75,78.46,
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,5,3233.2,2930.2,80.75,81.97,
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,6,3273.3,2936.6,81.08,85.25,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,1,3315,2944.5,76.91,85.46,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,2,3355.4,2955.4,71.94,85.7,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,3,3395.9,2968.1,71.34,85.44,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,4,3436.2,2982.1,67.98,86.53,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,5,3476.5,2998.1,65.26,89.03,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,6,3514.8,3015.2,61.86,89.99,
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,7,3556,3036.1,57.08,91.4,
846,15/9-F-14,15_9_F_14_2008_06_15.pdf,2,1,3596.2,3059.5,51.69,92.76,
846,15/9-F-14,15_9_F_14_2008_06_15.pdf,2,2,3638.1,3086.3,48.65,94.05,
846,15/9-F-14,15_9_F_14_2008_06_15.pdf,2,3,3678.4,3112.7,49.69,93.65,
846,15/9-F-14,15_9_F_14_2008_06_15.pdf,2,4,3718.8,3138.7,50.17,93.8,
846,15/9-F-14,15_9_F_14_2008_06_15.pdf,2,5,3729.9,3145.8,50.26,93.74,
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,1,220.6,220.6,.18,207.84,
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,2,301,301,.88,136.04,
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,3,382,381.8,5.81,121.71,
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,4,422.4,422,5.81,136.13,
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,5,462.8,462.2,5.63,145.18,
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,6,502.9,502.1,6.51,160.74,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,1,1026.5,1014.4,16.54,200.2,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,2,1067.3,1053.5,16.36,202.22,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,3,543,541.9,6.95,173.57,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,4,583.1,581.7,7.92,174.71,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,5,623.2,621.4,8.27,173.66,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,6,663.5,661.2,8.97,177.61,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,7,704,701.2,9.15,174.89,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,8,730.6,727.5,9.92,181.3,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,9,784.5,780.4,11.7,190.53,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,10,824.8,819.8,13.11,199.41,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,11,865.3,859,15.84,202.04,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,12,905.7,898,14.6,202.13,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,13,945.7,936.7,13.9,205.38,
926,15/9-F-15,15_9_F_15_2007_12_25.pdf,2,14,986.4,976,16.72,200.64,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,1,1107.4,1091.9,17.51,212.94,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,2,1147.6,1130.1,18.56,220.94,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,3,1187.8,1168.4,17.07,231.49,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,4,1228.1,1207.1,15.48,233.42,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,5,1268.3,1245.6,18.02,235.35,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,6,1308.7,1283.7,20.94,240.98,
927,15/9-F-15,15_9_F_15_2007_12_26.pdf,2,7,1361.7,1332.2,26.39,242.91,
989,15/9-F-15 A,15_9_F_15_A_2008_12_12.pdf,1,1,1383.5,1353.9,26.5,241.47,
989,15/9-F-15 A,15_9_F_15_A_2008_12_12.pdf,1,2,1463.9,1427.1,23.01,217.47,
989,15/9-F-15 A,15_9_F_15_A_2008_12_12.pdf,1,3,1502.7,1463.1,20.7,206.11,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,1,1544.7,1502.5,20.59,191.38,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,2,1585.1,1540.3,20.99,178.97,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,3,1625.7,1578.1,21.09,170.74,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,4,1665.8,1615.7,20.92,158.84,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,5,1705.9,1652.9,22.42,151.37,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,6,1746.3,1689.9,24.93,148.42,
990,15/9-F-15 A,15_9_F_15_A_2008_12_13.pdf,2,7,1786.8,1726.2,27.61,144.53,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,1,1826.8,1761.6,39.95,144.09,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,2,1868,1798.1,41.28,144.1,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,3,1908.3,1833.9,40.27,143.98,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,4,1948.2,1869.4,39.85,144.66,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,5,1988.7,1905.4,40.53,144.42,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,6,2028.5,1940.7,39.85,146,
991,15/9-F-15 A,15_9_F_15_A_2008_12_14.pdf,2,7,2068.6,1976.2,40.03,150.64,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,1,2109.7,2013,41.13,156.28,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,2,2150.1,2049.4,40.4,164.2,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,3,2190.6,2086.3,40.51,171.6,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,4,2231.1,2123.3,40.48,175.69,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,5,2271.4,2160,40.27,182.68,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,6,2311.3,2196.5,39.95,188.6,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,7,2351.5,23,40.22,194.06,
992,15/9-F-15 A,15_9_F_15_A_2008_12_15.pdf,2,8,2392,2269.5,40.42,202.6,
993,15/9-F-15 A,15_9_F_15_A_2008_12_16.pdf,2,1,2431.4,2304.8,27.16,209.96,
993,15/9-F-15 A,15_9_F_15_A_2008_12_16.pdf,2,2,2472.5,2341.2,28.2,217.51,
993,15/9-F-15 A,15_9_F_15_A_2008_12_16.pdf,2,3,2513.5,2377,30.42,224.45,
993,15/9-F-15 A,15_9_F_15_A_2008_12_16.pdf,2,4,2554,2411.4,33.23,229.45,
993,15/9-F-15 A,15_9_F_15_A_2008_12_16.pdf,2,5,2576.2,2429.7,35.45,230.79,
