quality_check_id,table_name,field_name,severity,check_name,message,report_id
2820,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,386.0
2821,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,386.0
2822,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,386.0
2823,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,386.0
2824,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,387.0
2825,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,387.0
2826,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,387.0
2827,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,387.0
2828,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,388.0
2829,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,388.0
2830,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,388.0
2831,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,388.0
2832,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,389.0
2833,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,389.0
2834,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,389.0
2835,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,389.0
2836,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,390.0
2837,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,390.0
2838,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,390.0
2839,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 8,390.0
2840,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,391.0
2841,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,391.0
2842,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,391.0
2843,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,391.0
2844,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,391.0
2845,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,392.0
2846,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,392.0
2847,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,392.0
2848,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,392.0
2849,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,392.0
2850,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,392.0
2851,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,393.0
2852,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,393.0
2853,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,393.0
2854,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,393.0
2855,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,393.0
2856,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,394.0
2857,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,394.0
2858,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,394.0
2859,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,394.0
2860,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,394.0
2861,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,394.0
2862,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,394.0
2863,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,395.0
2864,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,395.0
2865,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,395.0
2866,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,395.0
2867,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,395.0
2868,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,395.0
2869,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,395.0
2870,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,396.0
2871,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,396.0
2872,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,396.0
2873,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,396.0
2874,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,396.0
2875,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,396.0
2876,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,396.0
2877,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,397.0
2878,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,397.0
2879,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,397.0
2880,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,397.0
2881,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,397.0
2882,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,397.0
2883,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,397.0
2884,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,398.0
2885,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,398.0
2886,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,398.0
2887,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,398.0
2888,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,398.0
2889,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,398.0
2890,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,399.0
2891,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,399.0
2892,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,399.0
2893,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,399.0
2894,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,399.0
2895,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,399.0
2896,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,399.0
2897,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,400.0
2898,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,400.0
2899,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,400.0
2900,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,400.0
2901,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,400.0
2902,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,401.0
2903,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,401.0
2904,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,401.0
2905,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,401.0
2906,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,401.0
2907,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,402.0
2908,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,402.0
2909,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,402.0
2910,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,402.0
2911,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,402.0
2912,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,403.0
2913,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,403.0
2914,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,403.0
2915,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,403.0
2916,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,403.0
2917,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,404.0
2918,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,404.0
2919,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,404.0
2920,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,404.0
2921,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,404.0
2922,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,405.0
2923,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,405.0
2924,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,405.0
2925,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,405.0
2926,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,405.0
2927,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,406.0
2928,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,406.0
2929,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,406.0
2930,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,406.0
2931,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,406.0
2932,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,406.0
2933,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,406.0
2934,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,407.0
2935,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,407.0
2936,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,407.0
2937,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,407.0
2938,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,407.0
2939,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,407.0
2940,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,408.0
2941,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,408.0
2942,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,408.0
2943,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,408.0
2944,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,408.0
2945,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,408.0
2946,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,408.0
2947,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,409.0
2948,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,409.0
2949,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,409.0
2950,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,409.0
2951,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,409.0
2952,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,409.0
2953,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,409.0
2954,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,410.0
2955,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,410.0
2956,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,410.0
2957,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,410.0
2958,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,410.0
2959,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,410.0
2960,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,410.0
2961,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,411.0
2962,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,411.0
2963,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,411.0
2964,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,411.0
2965,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,411.0
2966,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,411.0
2967,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,412.0
2968,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,412.0
2969,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,412.0
2970,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,412.0
2971,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,412.0
2972,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,412.0
2973,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,412.0
2974,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,413.0
2975,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,413.0
2976,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,413.0
2977,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,413.0
2978,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,413.0
2979,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,413.0
2980,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,413.0
2981,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,414.0
2982,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,414.0
2983,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,414.0
2984,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,414.0
2985,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,414.0
2986,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,414.0
2987,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,415.0
2988,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,415.0
2989,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,415.0
2990,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,415.0
2991,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,415.0
2992,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,415.0
2993,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 16,415.0
2994,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 22,415.0
2995,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 24,415.0
2996,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 26,415.0
2997,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 28,415.0
2998,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 32,415.0
2999,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 34,415.0
3000,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 36,415.0
3001,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 38,415.0
3002,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,416.0
3003,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,416.0
3004,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,416.0
3005,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,416.0
3006,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,417.0
3007,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,417.0
3008,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,417.0
3009,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,417.0
3010,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,417.0
3011,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,418.0
3012,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,418.0
3013,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,418.0
3014,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,418.0
3015,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,419.0
3016,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,419.0
3017,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,419.0
3018,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,419.0
3019,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,419.0
3020,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,419.0
3021,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,419.0
3022,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,420.0
3023,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,420.0
3024,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,420.0
3025,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,420.0
3026,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,420.0
3027,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,420.0
3028,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,420.0
3029,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,421.0
3030,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,421.0
3031,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,421.0
3032,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,421.0
3033,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,421.0
3034,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,421.0
3035,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,421.0
3036,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,422.0
3037,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,422.0
3038,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,422.0
3039,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,422.0
3040,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,422.0
3041,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,422.0
3042,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,422.0
3043,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,423.0
3044,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,423.0
3045,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,423.0
3046,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,423.0
3047,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,423.0
3048,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,423.0
3049,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,424.0
3050,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,424.0
3051,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,424.0
3052,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,424.0
3053,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,424.0
3054,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,425.0
3055,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,425.0
3056,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,425.0
3057,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,425.0
3058,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,425.0
3059,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,425.0
3060,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,426.0
3061,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,426.0
3062,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,426.0
3063,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,426.0
3064,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,426.0
3065,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,426.0
3066,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,426.0
3067,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,427.0
3068,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,427.0
3069,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,427.0
3070,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,427.0
3071,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,427.0
3072,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 13,427.0
3073,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 14,427.0
3074,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,428.0
3075,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,428.0
3076,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,428.0
3077,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,428.0
3078,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 11,428.0
3079,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 12,428.0
3080,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,429.0
3081,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,429.0
3082,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,429.0
3083,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,429.0
3084,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,429.0
3085,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,430.0
3086,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,430.0
3087,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,430.0
3088,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,430.0
3089,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,430.0
3090,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,431.0
3091,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,431.0
3092,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,431.0
3093,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 9,431.0
3094,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 10,431.0
3095,reports,depth_kickoff_mmd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mmd,432.0
3096,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,432.0
